"text","place_lat","place_lon"
"Lol girl he DOESNT WANT YOUÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç you're so damn desperate like chillllll already‚úã‚úã",31.1688935,-100.0768885
"@ohhreallyelisa my cousins girlfriend? You're cousin too or just my cousin ? Ì†ΩÌ∏©Ì†ΩÌ∏© I'm so confused",36.509191,-121.4403665
"Halftime: Salamanca 29, Gowanda 27",42.462649,-78.9371635
"Ain't No Others Likee My People Ì†ΩÌ≤ØÌ†ΩÌ∏ò",29.65385965,-95.5342505
"Ì†ΩÌ≤ÖÌ†ΩÌ≤∏Ì†ΩÌ¥ã- I fw with you Ì†ΩÌ∏òÌ†ΩÌπä I'm just waiting for you to really throw me under the wing Ì†ΩÌ≤Ø",39.284713,-76.6204525
"You're literally the worst.",42.738643,-87.8241255
"I dont tell lies. That's bull",33.226316,-117.320879
"That tiny head in the back? Iiiiiiiit's @Mike_Stunson all alone! http://t.co/gv1U9LElyi",36.7304307,-88.6281955
"Craving a caramel thing from Dunkin donuts Ì†ΩÌ∏≠",37.739209,-84.312419
"What's the play tonight",31.547449,-97.169388
"@AshhStacks Want us to kick you?",40.885966,-74.046402
"Hey man... That's just me.",36.471311,-86.6477925
"Big win for @Ranger_Sports hockey 5-3 over @CCCSDathletics #gorangers #rangerup",43.194873,-77.81299945
"My #TargetWish is a Keurig 2.0 K500 Coffee Maker to that I can make it to work on time!  Sect. 118, Row T, Seat 34",44.9706105,-93.261863
"I'm the shit and you know this.",35.1170026,-106.6327181
"- just one more weekÌ†ΩÌπè",37.65879855,-122.4231185
"One time for my LA sistas",42.499844,-83.1811095
"i need to go to a jingle ball at least once in my life. #iHeartJingleBall",35.474284,-79.163726
"When girls post pics of their makeup thinking its on fleek but its actually awful ://",28.2162505,-82.7583707
"@KidCudi I'm tired of your bs man come to dc you bastard ! We need a concert from you here soon !",38.64612015,-77.35893915
"The AT&amp;T manager should worry less about where I'm from and more about satisfying my fucking cellular device needs",36.232855,-115.223125
"@kmichelle I HOPE LIL KIM IS GUNNA FUCK YOU UP!!",39.93748535,-75.0997125
"@CNN it's over who the hell cares anymore",42.669887,-83.03436305
"Aldridge is killing us right now",32.6782075,-83.1738665
"@somemoredunsmor I can totally believe that! Ì†ΩÌ∏ÜÌ†ΩÌ∞±Ì†ΩÌ∞±Ì†ΩÌ∞±Ì†ΩÌ∞±Ì†ΩÌ∞±Ì†ΩÌ∞±",35.1704985,-79.860995
"Don't say doe thing of you can't keep your word",29.53196405,-95.0193505
"Drinking a Firestone 18 (XVIII) Anniversary Ale by @FirestoneWalker @ BC's Pizza &amp; Beer ‚Äî http://t.co/mMBTlszihf #photo",36.830799,-119.636189
"it's impossible to hate r&amp;b holiday hits",42.805194,-86.013249
"Don't I always Ì†ΩÌ∏ú‚Äú@Scarz_: Gat me feeling some typpa way‚Äù",43.629311,-79.2725695
"RT @jrwrightchd THE LAST BUCKAROO: End of an era #romance. http://t.co/XRWNYIc8SU  #IARTG #Historical #Western http://t.co/T0blhP5ufa",37.331159,-121.8737305
"""@postdemreal: Quality over Quantity"" some people gotta learn the difference",39.330279,-76.504655
"Sneak peek of the newborn session coming up on the blog next week... #ella #documentarylife‚Ä¶ http://t.co/xs7U6VqQJQ",41.144642,-73.3425245
"I hate being in car accident",43.60342,-84.0742405
"im bored. i should've just went out brooklyn Ì†ΩÌ∏™",39.284713,-76.6204525
"""@Deniserobz: Ì†ΩÌ±ØÌ†ΩÌ±≠ my absolute twin, you're the only person who understands me I swear , I love you so much Ì†ΩÌ≤Å and I'll miss ya in Florida"" bae",43.2606955,-79.9135205
"One Republic man, they're soo good Ì†ΩÌ∏ç",28.2245025,-82.3247015
"@Nashgrier Begging you Follow Back",31.1688935,-100.0768885
"@veryimportant If we like you, can we still blow you?",43.8371045,-79.5657915
"@NillupRp @Apachegirl64 @shyjulia just reg salt for cooking",34.807745,-106.7533896
"@NotoriousStephs bitch text back",34.0207895,-118.4119065
"Toilet seat on point Ì†ΩÌ∏ò http://t.co/gwHzRpR54s",42.3810868,-88.0818455
"People steady doing the shit that gets me fucking mad",39.7393005,-89.2665075
"Spectacular service from Grace today!human  guide and assisting with my entire shopping cart (at @Safeway) https://t.co/ww2siFCSMa",39.215572,-121.058188
"@IsisPaperzZ See this is why i like you IsIs you are my favorite black woman on twitter for you, plus u didnt blockme http://t.co/aFVYvFfqw2",39.194049,-77.171761
"I am pretty sure my mother thinks I am loser. Well, she isn't exactly wrong.",41.1179365,-77.604684
"@veerent hey sexy thangÌ†ΩÌ∏çÌ†ΩÌ∏ç",38.2475965,-122.009156
"3 days in a roll my eldest #minidivas #goldbelt #ceremony #DCMS  many more to go for that #blackbelt!‚Ä¶ http://t.co/G4idtDbMVN",29.7219891,-95.77871135
"@FreakyAbandoned @awkwardgoogle spongebob that road that goes down!",41.345003,-72.108118
"@_whattheDEUCE ijs. Lol but America would just further abuse the other minorities. Everybody would have to leave except the YTs",38.3045585,-92.4367735
"@mabry_sarah I feel like that sometimes too but fuck em lol",40.5338095,-84.411124
"RT @CatholicNewsSvc: Pope praises Our Lady of Guadalupe as great missionary of 'our America' http://t.co/QCm0xm1Kgt #CNSstory",31.1688935,-100.0768885
"Halftime at Gallogly: UCCS women, ranked No. 14 in D2, lead Metro State 32-20 @CSGazetteSports",38.8885185,-104.789327
"@JamEscobar104 Ì†ΩÌ∏èÌ†ΩÌ±å that's how I do",39.89825,-75.2926705
"@jrdnmlln That's my verses! : )",40.68726,-73.3729315
"Taylor and I missed the movie so nothing to dooooo Ì†ΩÌ∏Ä",27.86101425,-82.707778
"Today weather was fighting weather, I coulda fought today gdm",38.7936868,-90.21027945
"I Never Thought Loving You Would Hurt Ì†ºÌæ∂",34.91556845,-81.01477595
"@circa91mike BUT IM A HOE",40.655138,-73.9487755
"my phone so dry g",41.6458055,-87.643386
"@caitlincanty How many flies did Foucault cast into that wall?",48.7533525,-122.430277
"Santa Claus why don't you bring me peace this is all I'm asking for Ì†ΩÌ∏ÇÌ†ΩÌ∏≠",38.0033755,-79.420865
"@NRAN_25 Ì†ΩÌ∏Ç oh &amp; neverÌ†ΩÌ∏¥",39.9552785,-75.2752845
"Im so bored im bout to leave but idk where! Ì†ΩÌ∏í",39.7795625,-86.1429225
"@Badlemon_nohope I miss that beautiful creature",41.6502255,-71.0031835
"People are fucked up!",26.63648,-81.9868342
"Put him in a sleeper hold lol ""@coco_druggs: My son talks me to death. Save me. Ì†ΩÌ∏©Ì†ΩÌ∏≠""",35.2112555,-101.816092
"Micah Hancock...that serve...wow!",32.7799665,-97.2859135
"You're worse than nicotine. Ì†ΩÌ∫¨Ì†ΩÌ≤î",35.13352055,-89.922029
"@ManiacCat_ Last chance to RT for a DM to Nash I'll give you 2 minutes",39.7665555,-86.441236
"This is for ellen degeneras I up loaded a video for you but could not get it to your u tube sight ok",42.530582,-85.850282
"@hackmanrhodes nice meeting you fam and appreciate you coming by the community center",35.4828435,-97.552161
"@DanniBasset Danielle that is beautiful.",43.143227,-77.76250805
"You say I act like I don't miss you Ì†ΩÌ∏í
That's cause I don't actÌ†ΩÌ∏í",40.0048655,-75.117998
"@animebratchild !!!!!!!!!!!!!!!!!!! YO LETS DO IT",40.0239815,-105.24268645
"I never thought I'd say this but I can't wait to go to work Sunday night. I need to stay occupied.",39.62028215,-104.9238215
"@SweetPotato39 @tri_mcaneny I know!! Still freakin out!",40.0048655,-75.117998
"Mom's bringing me Whataburger yasss Ì†ΩÌπåÌ†ΩÌπåÌ†ΩÌπåÌ†ΩÌπå",32.576227,-86.6807375
"If anyone thinks their dad is an asshole just know he has nothing on my dad",42.183365,-88.291366
"@nickborelli @universe_u12 @elswick1979 God!!! The writing!!! Lol feel like burning my copy right now. It's been yrs since I read it.",40.9861525,-75.19754
"bc I've missed this sweet baby http://t.co/kho3MzTG8e",42.5530415,-89.0140268
"‚Äú@_extravagantFLY: ‚Äú@ComedyWorIdStar: WHEN U FIRST SPRAY THE ROACH WITH RAID http://t.co/wTnarMTpDp‚Äù @JFinesse__  Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç‚ÄùwhaaaaÌ†ΩÌ∏ÇÌ†ΩÌ∏≠Ì†ΩÌ∏ÇÌ†ΩÌ∏©Ì†ΩÌ∏Ç",35.8438328,-78.657837
"My cheeks look so red since I have fever Ì†ΩÌ∏©",34.783738,-82.2945083
"@Nashgrier YOU HAVE TO WATCH 
#NashsNewVideo Ì†ΩÌ±á
‚ú® ""DOG PERMIT PRANK"" ‚ú®
 Ì†ΩÌ±â http://t.co/0xztZsjfob Ì†ΩÌ±à
GIVE IT THUMBS UP AND SUSCRIBE‚ùï‚ùó
X390",33.9481237,-84.53213255
"A year ago today, miss you girl!‚ò∫Ô∏èÌ†ΩÌ≤ã @NavineJabbar14 http://t.co/rAerTvvGjl",38.7858323,-90.36893305
"@RyanMarsel @TallgrassBeer guess we need you on our 24 hr team then!",44.8184775,-93.166616
"Ew get away",32.93690605,-96.3953224
"false alarm. he said he lost his keys so I am helping him find them :)",30.18011725,-85.67901445
"Just bought myself a little Christmas gift Ì†ΩÌ∏çÌ†ΩÌ∏ç http://t.co/bPnM77srEV",34.0207895,-118.4119065
"shipping speed is ridiculously fast!  Ordered from @Bodybuildingcom at 5:18PM 12/11/14 and the product arrived before noon on 12/12/14.",44.900802,-89.5694915
"Just got home from work",35.1393843,-79.4363948
"LMAO. RT @_ChrisRice: @FUCCl If so I would look like one the Olsen Twins",36.090397,-79.8573635
"@ActualHetaTrash SAME.

SHIT. TRASH DRESS PHOTO IS ONLINE FOREVER OTL",43.629311,-79.2725695
"#DirectTraffic UPPER PARK RD &amp; OAK ST 32814 (12/12 20:12) #Orlando #BaldwinPark",28.50167835,-81.36777265
"I think I'm drunk off cough syrup. This can't be a positive start to my night...Ì†ΩÌ∏≥",40.459534,-90.674209
"@adelinedawn1 @eissacnorby I miss you guys Ì†ΩÌ∏π",44.8281375,-92.9437525
"Holiday nails Ì†ºÌæÅÌ†ºÌæÑÌ†ºÌæÖ http://t.co/8IjDTJTRDz",35.209059,-80.8467855
"I'm just livin my life http://t.co/jc0t3eIOaz",36.2491245,-115.133373
"#Nursing #Job alert: Case Management RN Job In New Jersey | Soliant Health | #Trenton, NJ http://t.co/wGzyzIKxxP #RN #Jobs",40.2161325,-74.7733365
"A video worth sharing with a message worth hearing.                                                    https://t.co/tHfEbI3ZxK",29.982601,-90.011008
"@guybrown32 @2Hannahclark does that mean you were an assistant masseuse?",35.2112555,-101.816092
"wtf just happened to @I_Am_Iman",40.8503475,-73.8494415
"My bad broÌ†ΩÌ∏Ç @ #ShiftTeamÌ†ºÌøÄÌ†ΩÌ∏© http://t.co/dE6fBwmx6d",38.560729,-76.0607285
"It's begun! Christmas baking. #chocolatechipcookies @ Casa Martinez-Miller http://t.co/ECJfGMsSYY",32.57357,-97.116784
"If only I could grow a full beard",46.93673375,-122.574495
"What a boring Friday night",41.7348625,-86.1205405
"Letter # 3 Ì†ΩÌ∏ç @UofDallas http://t.co/dHuRZTfiBj",29.583053,-95.016455
"Most epic speech I've ever heard. Tell it like it is.  Keep it real. #KidRocRacing  #NASCARChampions #NWAAS #nascarhometracks",35.209059,-80.8467855
"I won 1 coin on @8ballpool! See how much YOU can win! http://t.co/TWivCKwNW1 bruh this game cheats",32.576227,-86.6807375
"I know I'm going to throw up sooner or later Ì†ΩÌ∏∑Ì†ΩÌ∏∑",27.904263,-82.77283
"LanguageLine Solutions: Koho Interpreters (#Nashville, TN) http://t.co/y0nTpBStXa #CustomerService #interpreter #bilingual #Job",36.199979,-86.791549
"Anyone going to that show in Venice tonight???",37.2691755,-119.3066075
"someone text me Ì†ΩÌ≤ã",45.1657435,-93.320129
"Here for the weekend.. @SNCmusic tomorrow! (@ Comfort Suites in Newport, KY) https://t.co/BISgzQw1y1",39.08370735,-84.482788
"@Chlomasterrr oh lawd these little boys are outta control",31.0793065,-97.75384
"Chocolate covered strawberries Ì†ΩÌ∏çÌ†ΩÌ±Ö",38.30427245,-85.6247641
"@rachman93 is second in command of chi o security",40.76580515,-111.91702575
"‚Äú@TFLN: (970): i take joy in having bigger boobs than others‚Äù @whittown",33.76721745,-84.433106
"when you wake up from your nap and there's pizza in the kitchen&gt;&gt;&gt; http://t.co/7JA8I5DKcN",32.6782075,-83.1738665
"On to the Riverwalk we go Ì†ΩÌ∫∂Ì†ºÌºä",29.417501,-98.5406515
"Maybe Oglesby could shoot granny style.",41.9382285,-93.3898835
"I'm so Mf'nn bored",37.01474715,-86.371672
"@Jimmayyy_ LMAO NO ITS NOT VIV",34.0207895,-118.4119065
"The Nutcracker tonight with these ladies and Dad #thenutcracker #ballet #orpheum @ The Orpheum‚Ä¶ http://t.co/F7XTTXXDKx",35.13352055,-89.922029
"I don't want anyone else mmmmmm",34.16825365,-111.9317105
"GBB: Estherville 33, Storm Lake 14, end of 3rd quarter Ì†ºÌøÄ",43.402905,-94.831536
"I am number 4 is still a good movie",31.4405227,-100.453089
"TV's greatest Scrooge (#CharlesLane) on @MrTVClassics #ChristmasTVClassics Sat 7-10 (CT) http://t.co/KTIEsrnHLk http://t.co/o1O7r1t8Dw",35.8305215,-85.9785995
"Congrats on #17 @Golden_Tors",32.611526,-93.8554125
"Fuckkkkk",41.6030852,-93.7152234
"@MikeKEZI9 Hope so too, looking forward to seeing it only on @KEZI9 and @KEZI9Sports",44.065621,-123.12240145
"Then wen u do some while shyt niggas b like damn!! She tripping",42.3136695,-71.0887545
"Shit way too real around my way.. i'm talking real pain!",29.8384948,-95.4464865
"Make the chef put the stove on ya hip cook em up",29.8384948,-95.4464865
".... mostly richie Ì†ΩÌ∏å",40.7551955,-73.292677
"@dragonslayer951 fuck witit famo",33.921924,-117.21792
"I can deal with yall ""trying"" to compare Kobe to Jordan, I'm just happy y'all gave that Bron shit a rest.",30.7837935,-85.684254
"Play me like that. Face me like that. Erase that grin like that. Shower me with concentration like that. Stop everything that you are.",34.0207895,-118.4119065
"#fitness #determination #chestday #IRONADDICTS #gymrats #GETSOME @ Gold's Gym Avondale http://t.co/0zG88b2A3y",33.43929555,-112.31521165
"Duck fat fried arepas, braised duck leg, charred cippolini onion, yuca puree, and fried yuca strips.‚Ä¶ http://t.co/p3vJHORSXh",40.0048655,-75.117998
"@liz_h14 @Peter3183 you suck",40.5150695,-81.4778389
"""@DESHEL: hanging out home""",34.0207895,-118.4119065
"Home is whenever I'm with youu",40.380217,-74.08174655
"when someone lies to me Ì†ΩÌ∏Ç http://t.co/CIcCPvEUb2",47.092632,-122.1973057
"@leannancali HEYY LOVE. things get better i promise i had a shit week and everythings good now. i miss you stay strong Ì†ΩÌ≤óÌ†ΩÌ≤óÌ†ΩÌ≤ó",37.2691755,-119.3066075
"@Nashgrier 
#NashsNewVideo
Ì†ΩÌ∑øÌ†ΩÌ∑øÌ†ΩÌ∑øÌ†ΩÌ∑øÌ†ΩÌ∑øÌ†ΩÌ∑øÌ†ΩÌ∑ø
http://t.co/fjdKQu7ToV
WATCH NASHS NEW VIDEO BECAUSE I FEEL SORRY FOR YOU IF YOU HAVEN'T
143",32.1893905,-110.9155735
"That just happened.. My life just flashed before my eyes",37.2691755,-119.3066075
"""@Curveflex: when you in the club and a girl with no ass tries to twerk on you. http://t.co/SYw57y8CDD"" Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç",36.822925,-100.8104475
"Bust em duwn with me",35.328968,-78.6662
"@Niemann8r very late apparently",29.6731715,-82.3302695
"Do something. Everyday.",41.0983345,-73.554097
"@Grizzdoe ya mixed up scroooge and the grinch #cmongriz",40.678492,-73.438608
"CDL-A Truck Driver Trainin... - Averitt Express: (#Chattanooga, TN) http://t.co/xLh1k7nqTR #Transportation #Driver #VeteranJob #Job",35.0919547,-85.242564
"This Da Type Of Shit That Will Get Yo Bitch Slap!",29.8384948,-95.4464865
"Probally Throwing cash Ì†ΩÌ≤∞Ì†ΩÌ∏è",28.53816955,-81.7332615
"*** goal was scored by @LNdjock Larry Ndjock a good #Bruins  sub! #national #semis",33.859093,-117.585658
"never leave yo food around me .. fr",29.8384948,-95.4464865
"Graduate school graduation with @PaigeKloetzer for our favorite girl @brooklyndbarber Ì†ΩÌ∏çÌ†ºÌæì http://t.co/b8eE5xMCZv",33.5705263,-101.897173
"Sisters going out home alone &gt;&gt;&gt;",41.765617,-72.6809665
"Small Ass Broke Niggas Need To Get Ur Cake Up Ì†ΩÌ∏å‚úä",32.526733,-92.1530175
"‚ù§Ô∏è @ Tantrum Indy http://t.co/hkIWBD2o4u",39.7795625,-86.1429225
"Yeahhh idk what's going on with my instagram haha @BrennenCTaylor http://t.co/v7h2XBJTiw",37.7919941,-122.2286855
"I hate cardio days but I feel amazing after I'm done with them! Ì†ΩÌ±ë",30.337514,-95.53813385
"@hazelebaby I love you ‚ù§Ô∏è‚ù§Ô∏è‚ù§Ô∏è",42.3136695,-71.0887545
"Bode goes 2 for 2 at the line, lions up 55-39",39.40242,-76.95393
"@dope_turner did you not go in there?Ì†ΩÌ∏ÇÌ†ΩÌ∏≠ it was the funniest thing",32.8449332,-97.13420865
"The goat and chicken come next week http://t.co/sfElW3JuEl",45.777867,-122.6410945
"@carlee_brittain well I'll be there",33.2024957,-97.1147705
"Everyone is so boring to me now",40.912499,-73.829384
"I just burnt my foot bad af Ì†ΩÌ∏ñ this shit hurt",41.4959395,-81.7054672
"Celebrating this awesome lady @kelliesweeney_ in #nashville tonight! Btw she ate all these nachos by‚Ä¶ http://t.co/rqotybYSR0",36.199979,-86.791549
"Sorry Hillary, #FF @SenWarren has no baggage &amp; isn't owed by anyone. She works for the #Middleclass #2016Elections #CRomnibus",42.3136695,-71.0887545
"I know that. But to me, classic means it stood the test of time. I'd say after 5 RT @PhillyTheBoss: It's 2 years old, nigga. @angelo_faiella",41.729384,-72.2167865
"Baby l ain't got no legs Ì†ºÌøÉ",25.90560545,-80.177668
"FSU Volleyball down two sets in the sweet 16...crunch time now! Leads 18-15 in set 3....Mount a comeback of epic proportions.",30.4762155,-84.266174
"@jayyiraheta this one is my favorite http://t.co/MIlW0Mc65O",38.2475965,-122.009156
"@Learn_Amazing thanks GOD bless you.",29.8384948,-95.4464865
"Idk if i should let my hair grow longer or trim it",40.666985,-73.509962
"@SharonRios_ why you look so mean lol",39.4436976,-75.7037835
"@tripower66 I love the part about be virtually absent in Europe too.",33.5528626,-112.1246767
"Big Bang is making my life worth while right now",36.822925,-100.8104475
"The Wolf of Wall Street and ice cream Ì†ΩÌ±åÌ†ΩÌ∏ç",43.617282,-83.908928
"Paint me like one of your french girls",41.557858,-74.057793
"Kaleighs literally just standing here in front of my making things up I've apparently said. #lies #bye",46.7307877,-117.154215
"ridgeway fina takeover twitter Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #yaknoooow",35.13352055,-89.922029
"Just ate bread,salad,fries,steak,and bacon wrapped shrimp. Still hungry. I'm worried about myself.",39.037579,-95.6907325
"Did D Rose wear his shirt today before the game http://t.co/WmEWGt8Eay",32.8100122,-117.10498915
"When bae gone dance for me Ì†ΩÌ∏≠Ì†ΩÌ∏≠",33.6311395,-80.926628
"Over it",37.663817,-120.987468
"@Charizes you couldn't even complete that sentence! Omg i wish i could hear you talk! Would be the funniest thing ever! Aha",33.859093,-117.585658
"I don't like this Starbucks anymore",45.53640175,-122.63090815
"Grossest job is probably the jubilee bottle return",42.704326,-78.969782
"I wanna get drunk with @JaydaaP and @Anesjah_ Ì†ΩÌ∏ÇÌ†ºÌΩ∏",37.0508965,-76.362276
"@Julesfit10 Just beautiful",39.1000485,-94.6154637
"@ranae_cheyenne lmao no I did not ‚òùÔ∏è but I was nippin like a muthafucka in Cracker Barrel Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç",35.3090465,-98.71699
"If you can answer this one question  I'll tell you how human life started!
What came first?
The chicken or the egg??",45.46274255,-123.8365684
"@vAlexConstancio I'm officially 13. A teenager.",42.0369327,-71.683502
"@pweezus ARE U HERE",40.0048655,-75.117998
"Sick af smh",37.2691755,-119.3066075
"""Well kids, I certainly hope you've been good this year because it looks like Santa just took out the Pearson home. INCOMING!""",30.41375225,-86.6617817
"ray rice can play but AP cant..?",47.2730175,-120.882482
"""No, don't drunk-register that domain name.""",36.199979,-86.791549
"My #TargetWish would have to be those champagne colored studio Beats headphones; make studying a little more fun Ì†ΩÌ∏éÌ†ºÌæÅ Sect. 121, Row R, Seat 4",44.9706105,-93.261863
"I'm craving a frappuchino right now",40.5641905,-105.0639425
"@Coolray_ slide After Work",40.0048655,-75.117998
"My bitches #christmasparty #turnt @ The Starboard Restaurant http://t.co/gWPXMzznZj",38.695917,-75.0751235
"Fireside prosecco. We on vacation. @ Room Service http://t.co/HtKW59NIjH",40.780709,-73.9685415
"Iowa can have that damn block... I'll take these 3s we r droppin all day... #JusSayin",42.4958275,-92.3551618
"‚Äú@Jordan600_: Wondering should I cash out on the 11s?‚Äù Yeah the Patone bitches Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç buy the pack fam",32.70185,-97.1356375
"Very good round for Heather tied 19-19 though we could see her up both rounds. #TUF20Finale",38.73008,-90.36066645
"#EXODUSGodsandKings @ Regal Atlantic Station Stadium 16 &amp; IMAX http://t.co/WkmjlkSdQI",33.76721745,-84.433106
"so I let this guy at Starbucks plug his phone into my laptop to charge it and when I left he gave me this Ì†ΩÌ∏ç http://t.co/n8UEGJLsWN",34.0207895,-118.4119065
"Mike Hughes throws a bullet to Brennen Soileau for a 37-yard TD pass, following a CC facemask. New Bern leads 15-0, kick pending",36.0869725,-80.244984
"GGOOALLL!!! Wolves ca$h in on the PP! Credit goes to @Schmalzy17 Wolves take 2-0 lead!",46.5841815,-81.0774075
"Dallas TX to Aberdeen in 16 hours Ì†ΩÌ±ÄÌ†ΩÌ∏≥Ì†ΩÌ≤Ä",38.8051145,-77.2369685
"No! Not shumpert! #NYK",40.432731,-74.1022755
"What to do tonight?",32.576227,-86.6807375
"@SSSmartPhoneRep yes it's great! I really like how much more I can see on the screen.",40.443207,-74.5422595
"#Healthcare #Job alert: Vocational Direct Support Professional | The MENTOR Network | #Hillsboro, OR http://t.co/HeYuNw0APj",45.530779,-122.93553
"So therefore, I've lost all hope of a happy ending",32.576227,-86.6807375
"@TheNamesDUDE Miami would win.",28.529141,-81.1850665
"Aureus Group #BusinessMgmt #Job: PEOPLESOFT BUSINESS ANALYST (#KansasCity, MO) http://t.co/mGy4nMEbkM #Jobs #TweetMyJobs",39.1000485,-94.6154637
"It has come full circle. it's time to step into the ocean and start over now.",33.5528626,-112.1246767
"Really nigga",40.8503475,-73.8494415
"@l00tapp I had @DunkinDonuts dark roast this AM and should've taken a pic :)",38.7578375,-90.6006005
"So we're young and we're wreckless, we'll take this way to far Ì†ΩÌ¥•Ì†ΩÌ≤• #moflow #gingers @ Last night at‚Ä¶ http://t.co/4MOHI8eynQ",36.0423225,-90.978604
"‚Äú@Sethrogen: .@carmeloanthony @I_Am_Iman @TheRealJRSmith I got that pipe. Enjoy the movie. http://t.co/HdYp5nuvVA‚Äù ilyÌ†ΩÌ≤ûÌ†ΩÌ≤û",36.822925,-100.8104475
"&amp; my twin Ì†ΩÌ∏©Ì†ΩÌ∏©Ì†ΩÌ∏©",29.1629275,-99.830204
"@sam14moppin @_thedani_ I miss y'all so much!! Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ≤î",35.267982,-96.9226595
"Kinda just wanna stay home and watch movies tonight Ì†ΩÌ±å",33.8093925,-116.46527935
"Stuff (@ Goodwill in Salem, OR) https://t.co/l4GwURA5ol http://t.co/pkUAUFawkU",44.9852175,-122.970721
"@TheCardNexus @bazardebagda a Well, we'll certainly learn from this experiment",47.481598,-122.194398
"I love you LA!",28.50167835,-81.36777265
"Preparing for tomorrow's event... #HLCCC #mudrun #seratodj #reloopterminalmix2 #djlife @ Highland‚Ä¶ http://t.co/OBCpdV46n7",31.1688935,-100.0768885
"If you really want to talk then you can text me first Ì†ΩÌ∏ÇÌ†ΩÌ≤Å",41.4385425,-90.4610595
"@fenixtx what time is your set tonight? Trying to plan coming from another show. Thanks dudes.",36.1550246,-115.1464925
"‚Äú@FOX59: Girl, 11, steals $10,000, takes cab cross country to meet boy http://t.co/LGB0kmGbFi http://t.co/R9yFWnKagv‚Äù relationship goals Ì†ΩÌ∏ÇÌ†ΩÌ¥´",38.997936,-105.5508905
"I love you, baby. Ì†ºÌΩëÌ†ΩÌ≤ì @BigBootyMara",25.97210565,-97.4774261
"#Retail #Job in #SouthBurlington, VT: Assistant Store Manager at The Vitamin Shoppe http://t.co/7ggTTSuq9Z #Jobs #TweetMyJobs",44.45475265,-73.1841402
"Campus Police, Groundskeeper; Marketing - PVCC/CLASSIFIED: (#Charlottesville, VA) http://t.co/KsaENjpFhr #security #nowhiring #Job",38.0400365,-78.487448
"‚Äú@YikYakApp: ""Jesus take the Scantron."" ‚Äî University of Miami‚Äù @LexyPayne101 @EmilyOlthouse the scan-a-tron",47.7435031,-122.0748755
"A quick overview of Motorola's Moto 360 three months later and Google's Android Wear - http://t.co/AOwtwKvSSy http://t.co/H1alVLVp7f",39.6293146,-79.94383735
"@__lilpeypey  i saved every video",35.27857995,-93.1314582
"Bout to find me one like pooh so both can be Glo'd together Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç",28.588445,-81.1972753
"@AnissaWho_ Yes we can Ì†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ±åÌ†ΩÌ≤ØÌ†ΩÌ¥•",33.9072504,-118.0767455
"I'm so pumped for tomorrow. Hardcore is sick and I love it so much.",35.8438328,-78.657837
"Ì†ΩÌ≥¢Ì†ΩÌ≥¢Ì†ΩÌ≥¢Ì†ΩÌ≥¢Ì†ΩÌ∏òÌ†ΩÌ∏òÌ†ΩÌ∏òÌ†ΩÌ∏ò// I miss u so much Ì†ΩÌ∏©Ì†ΩÌ∏í",39.284713,-76.6204525
"We're still making legally blind jokes? Ì†ΩÌ∏í",27.698682,-83.804475
"I told that nigga to unblock me smh",41.383643,-73.094573
"intervie with the sexy @StevieShaeXXX  https://t.co/ZmRJjaLpHH  what a great job by the one and only @heavenhollywood  follow back ms Shae",40.67087955,-73.8311875
"dressbarn: Temp Sales Associate (#Parsippany, NJ) http://t.co/lvZBbudzbm #Sales #Job #Jobs #TweetMyJobs",40.8565466,-74.4414185
"Finally going home i aint been home since i left school",40.34177875,-79.8507389
"Lifestyle might be the worst song I have ever heard",32.6782075,-83.1738665
"This is a sad day I've just been friend zoned so this is what it feels like I need junk food and a bed!Ì†ΩÌ∏â 
Queue the rainÌ†ºÌºÅ‚ö°Ì†ΩÌ≤ß",32.8100122,-117.10498915
"@Mvchiavelli_ @kahlil_glenn she def has a boyfriend who is of African American decent.. Yes that statement was true Ì†ºÌºö",29.8384948,-95.4464865
"@Nashgrier It is the best video I've ever seen lol  FOLLOW ME PLEASE!!! #NashsNewVideo - http://t.co/ez0CqOjK6y 153",34.0207895,-118.4119065
"@kaybre_15 lol just gotta see it in person",34.9231785,-95.775292
"Coupe full of bad hoes
They all wanna come with me",39.7393005,-89.2665075
